"DAY" "MONTH" "YEAR" "TEMP"
"947" 8 4 1997 75.5
"948" 8 5 1997 70.3
"949" 8 6 1997 69
"950" 8 7 1997 73.3
"951" 8 8 1997 74.7
"952" 8 9 1997 78.9
"953" 8 10 1997 79.8
"954" 8 11 1997 77.7
"955" 8 12 1997 77
"956" 8 13 1997 75.3
"957" 8 14 1997 77.1
"958" 8 15 1997 75.7
"959" 8 16 1997 82.6
"960" 8 17 1997 81.1
"961" 8 18 1997 72
"962" 8 19 1997 71.1
"963" 8 20 1997 69.9
"964" 8 21 1997 67.3
"965" 8 22 1997 68.8
"966" 8 23 1997 70.4
"967" 8 24 1997 70.3
"968" 8 25 1997 72.9
"969" 8 26 1997 73.7
"970" 8 27 1997 73.4
"971" 8 28 1997 70.8
"972" 8 29 1997 71.5
"973" 8 30 1997 73.1
"974" 8 31 1997 74.7
"975" 9 1 1997 75.1
"976" 9 2 1997 77.2
"977" 9 3 1997 73.4
"978" 9 4 1997 61.5
"979" 9 5 1997 65.3
"980" 9 6 1997 72.2
"981" 9 7 1997 73.3
"982" 9 8 1997 71.1
"983" 9 9 1997 68.1
"984" 9 10 1997 67
"985" 9 11 1997 71.3
"986" 9 12 1997 74.3
"987" 9 13 1997 73
"988" 9 14 1997 71.8
"989" 9 15 1997 72.8
"990" 9 16 1997 75
"991" 9 17 1997 71.1
"992" 9 18 1997 74.2
"993" 9 19 1997 73.7
"994" 9 20 1997 75.7
"995" 9 21 1997 60.1
"996" 9 22 1997 59.2
"997" 9 23 1997 63.8
"998" 9 24 1997 57.7
"999" 9 25 1997 59.1
"1000" 9 26 1997 65.5
"1001" 9 27 1997 60.1
"1002" 9 28 1997 63.5
"1003" 9 29 1997 67.7
"1004" 9 30 1997 68.6
"1005" 10 1 1997 59.7
"1006" 10 2 1997 51.6
"1007" 10 3 1997 60.1
"1008" 10 4 1997 64.9
"1009" 10 5 1997 68.8
"1010" 10 6 1997 73.8
"1011" 10 7 1997 72.6
"1012" 10 8 1997 67.7
"1013" 10 9 1997 67.3
"1014" 10 10 1997 74.1
"1015" 10 11 1997 63.1
"1016" 10 12 1997 59.7
"1017" 10 13 1997 61.4
"1018" 10 14 1997 63.9
"1019" 10 15 1997 58.8
"1020" 10 16 1997 54.1
"1021" 10 17 1997 53.7
"1022" 10 18 1997 54.5
"1023" 10 19 1997 54.3
"1024" 10 20 1997 55.7
"1025" 10 21 1997 53.4
"1026" 10 22 1997 50.8
"1027" 10 23 1997 44.9
"1028" 10 24 1997 51.5
"1029" 10 25 1997 52.2
"1030" 10 26 1997 46.5
"1031" 10 27 1997 55
"1032" 10 28 1997 48.4
"1033" 10 29 1997 48.7
"1034" 10 30 1997 54.7
"1035" 10 31 1997 55.9
"1036" 11 1 1997 61.1
"1037" 11 2 1997 59.6
"1038" 11 3 1997 54.8
"1039" 11 4 1997 56.9
"1040" 11 5 1997 48.4
"1041" 11 6 1997 50.7
"1042" 11 7 1997 52.3
"1043" 11 8 1997 48.7
"1044" 11 9 1997 46.4
"1045" 11 10 1997 47.6
"1046" 11 11 1997 47.1
"1047" 11 12 1997 43.4
"1048" 11 13 1997 39.1
"1049" 11 14 1997 37.4
"1050" 11 15 1997 35.2
"1051" 11 16 1997 37.9
"1052" 11 17 1997 36
"1053" 11 18 1997 37.2
"1054" 11 19 1997 41.6
"1055" 11 20 1997 45.9
"1056" 11 21 1997 47.4
"1057" 11 22 1997 46.5
"1058" 11 23 1997 39.2
"1059" 11 24 1997 39.4
"1060" 11 25 1997 34
"1061" 11 26 1997 46.2
"1062" 11 27 1997 46.8
"1063" 11 28 1997 44
"1064" 11 29 1997 48.4
"1065" 11 30 1997 45.4
"1066" 12 1 1997 42.9
"1067" 12 2 1997 37.8
"1068" 12 3 1997 40.7
"1069" 12 4 1997 46.5
"1070" 12 5 1997 44
"1071" 12 6 1997 36.2
"1072" 12 7 1997 35.5
"1073" 12 8 1997 42
"1074" 12 9 1997 36.3
"1075" 12 10 1997 38.4
"1076" 12 11 1997 35.1
"1077" 12 12 1997 35.6
"1078" 12 13 1997 36.5
"1079" 12 14 1997 38
"1080" 12 15 1997 33.4
"1081" 12 16 1997 43.4
"1082" 12 17 1997 47.3
"1083" 12 18 1997 41.2
"1084" 12 19 1997 45.4
"1085" 12 20 1997 47.2
"1086" 12 21 1997 37.5
"1087" 12 22 1997 30.2
"1088" 12 23 1997 37.1
"1089" 12 24 1997 38.9
"1090" 12 25 1997 43.8
"1091" 12 26 1997 46.8
"1092" 12 27 1997 39.1
"1093" 12 28 1997 35.7
"1094" 12 29 1997 35.8
"1095" 12 30 1997 38.1
"1096" 12 31 1997 31
"1097" 1 1 1998 21.1
"1098" 1 2 1998 36.6
"1099" 1 3 1998 51.1
"1100" 1 4 1998 55.5
"1101" 1 5 1998 44.1
"1102" 1 6 1998 49.1
"1103" 1 7 1998 49.8
"1104" 1 8 1998 48.6
"1105" 1 9 1998 54.9
"1106" 1 10 1998 46.9
"1107" 1 11 1998 45.8
"1108" 1 12 1998 36.6
"1109" 1 13 1998 44.6
"1110" 1 14 1998 31.7
"1111" 1 15 1998 31.7
"1112" 1 16 1998 37.6
"1113" 1 17 1998 35.1
"1114" 1 18 1998 34.6
"1115" 1 19 1998 35.1
"1116" 1 20 1998 35.2
"1117" 1 21 1998 33.9
"1118" 1 22 1998 32.8
"1119" 1 23 1998 36.2
"1120" 1 24 1998 41.4
"1121" 1 25 1998 37.6
"1122" 1 26 1998 36.3
"1123" 1 27 1998 35.7
"1124" 1 28 1998 36.2
"1125" 1 29 1998 40.1
"1126" 1 30 1998 43.8
"1127" 1 31 1998 39.6
"1128" 2 1 1998 37.7
"1129" 2 2 1998 40.7
"1130" 2 3 1998 44.9
"1131" 2 4 1998 41
"1132" 2 5 1998 36.1
"1133" 2 6 1998 37.4
"1134" 2 7 1998 37.1
"1135" 2 8 1998 35.2
"1136" 2 9 1998 36.7
"1137" 2 10 1998 38.9
"1138" 2 11 1998 42.2
"1139" 2 12 1998 49.9
"1140" 2 13 1998 42.7
"1141" 2 14 1998 31.9
"1142" 2 15 1998 26.5
"1143" 2 16 1998 32.9
"1144" 2 17 1998 37.7
"1145" 2 18 1998 44.1
"1146" 2 19 1998 42.9
"1147" 2 20 1998 46.9
"1148" 2 21 1998 44.1
"1149" 2 22 1998 44.9
"1150" 2 23 1998 41.7
"1151" 2 24 1998 38.8
"1152" 2 25 1998 40.5
"1153" 2 26 1998 48.3
"1154" 2 27 1998 46.6
"1155" 2 28 1998 45.7
"1156" 3 1 1998 42.4
"1157" 3 2 1998 47
"1158" 3 3 1998 45.6
"1159" 3 4 1998 45.1
"1160" 3 5 1998 42.5
"1161" 3 6 1998 40.6
"1162" 3 7 1998 44.2
"1163" 3 8 1998 42.5
"1164" 3 9 1998 47.6
"1165" 3 10 1998 47.1
"1166" 3 11 1998 29
"1167" 3 12 1998 25.2
"1168" 3 13 1998 29.5
"1169" 3 14 1998 37.9
"1170" 3 15 1998 38.1
"1171" 3 16 1998 35.1
"1172" 3 17 1998 37.8
"1173" 3 18 1998 38.2
"1174" 3 19 1998 38.8
"1175" 3 20 1998 40.6
"1176" 3 21 1998 38
"1177" 3 22 1998 33.7
"1178" 3 23 1998 38.2
"1179" 3 24 1998 42.6
"1180" 3 25 1998 41.1
"1181" 3 26 1998 46.6
"1182" 3 27 1998 63.6
"1183" 3 28 1998 69.9
"1184" 3 29 1998 67.7
"1185" 3 30 1998 68.1
"1186" 3 31 1998 72
"1187" 4 1 1998 59.8
"1188" 4 2 1998 52.1
"1189" 4 3 1998 52.7
"1190" 4 4 1998 47.3
"1191" 4 5 1998 43.6
"1192" 4 6 1998 49.1
"1193" 4 7 1998 53.5
"1194" 4 8 1998 52.6
"1195" 4 9 1998 46.9
"1196" 4 10 1998 45.5
"1197" 4 11 1998 51
"1198" 4 12 1998 49.8
"1199" 4 13 1998 54.7
"1200" 4 14 1998 56.4
"1201" 4 15 1998 51
"1202" 4 16 1998 51.7
"1203" 4 17 1998 57.1
"1204" 4 18 1998 56.3
"1205" 4 19 1998 53.4
"1206" 4 20 1998 51.3
"1207" 4 21 1998 57.4
"1208" 4 22 1998 56.5
"1209" 4 23 1998 52.2
"1210" 4 24 1998 55.6
"1211" 4 25 1998 60.4
"1212" 4 26 1998 51.1
"1213" 4 27 1998 47.5
"1214" 4 28 1998 51
"1215" 4 29 1998 59.5
"1216" 4 30 1998 64.9
"1217" 5 1 1998 62.1
"1218" 5 2 1998 60.7
"1219" 5 3 1998 56.9
"1220" 5 4 1998 57.2
"1221" 5 5 1998 57.1
"1222" 5 6 1998 57.4
"1223" 5 7 1998 59.1
"1224" 5 8 1998 55.9
"1225" 5 9 1998 57.7
"1226" 5 10 1998 56.9
"1227" 5 11 1998 54.7
"1228" 5 12 1998 56.1
"1229" 5 13 1998 52.8
"1230" 5 14 1998 55.4
"1231" 5 15 1998 64
"1232" 5 16 1998 72.2
"1233" 5 17 1998 61.1
"1234" 5 18 1998 67.1
"1235" 5 19 1998 75.7
"1236" 5 20 1998 68.5
"1237" 5 21 1998 70.9
"1238" 5 22 1998 61.1
"1239" 5 23 1998 62.9
"1240" 5 24 1998 70.7
"1241" 5 25 1998 66.7
"1242" 5 26 1998 67.7
"1243" 5 27 1998 69.7
"1244" 5 28 1998 72.7
"1245" 5 29 1998 75
"1246" 5 30 1998 75.4
"1247" 5 31 1998 73.5
"1248" 6 1 1998 68.8
"1249" 6 2 1998 64.8
"1250" 6 3 1998 64.8
"1251" 6 4 1998 61.2
"1252" 6 5 1998 62.8
"1253" 6 6 1998 63
"1254" 6 7 1998 62
"1255" 6 8 1998 59.6
"1256" 6 9 1998 63
"1257" 6 10 1998 63.4
"1258" 6 11 1998 64.8
"1259" 6 12 1998 64.1
"1260" 6 13 1998 64.5
"1261" 6 14 1998 65.6
"1262" 6 15 1998 68.3
"1263" 6 16 1998 72
"1264" 6 17 1998 75.6
"1265" 6 18 1998 74
"1266" 6 19 1998 76.4
"1267" 6 20 1998 77.8
"1268" 6 21 1998 74.1
"1269" 6 22 1998 68.7
"1270" 6 23 1998 70.3
"1271" 6 24 1998 74.8
"1272" 6 25 1998 81.6
"1273" 6 26 1998 86.2
"1274" 6 27 1998 79.9
"1275" 6 28 1998 70.9
"1276" 6 29 1998 70.9
"1277" 6 30 1998 76.2
"1278" 7 1 1998 72
"1279" 7 2 1998 71.9
"1280" 7 3 1998 76.4
"1281" 7 4 1998 77.1
"1282" 7 5 1998 74.3
"1283" 7 6 1998 72.5
"1284" 7 7 1998 72.1
"1285" 7 8 1998 69.3
"1286" 7 9 1998 71.4
"1287" 7 10 1998 77.2
"1288" 7 11 1998 72.7
"1289" 7 12 1998 75.1
"1290" 7 13 1998 78.5
"1291" 7 14 1998 78.8
"1292" 7 15 1998 79.1
"1293" 7 16 1998 80.9
"1294" 7 17 1998 80.1
"1295" 7 18 1998 79.3
"1296" 7 19 1998 77.5
"1297" 7 20 1998 81
"1298" 7 21 1998 82
"1299" 7 22 1998 86
"1300" 7 23 1998 85.3
"1301" 7 24 1998 80.3
"1302" 7 25 1998 76.1
"1303" 7 26 1998 76.3
"1304" 7 27 1998 77.5
"1305" 7 28 1998 78.3
"1306" 7 29 1998 81.6
"1307" 7 30 1998 80.1
"1308" 7 31 1998 73.9
"1309" 8 1 1998 73.8
"1310" 8 2 1998 75.8
"1311" 8 3 1998 76.3
"1312" 8 4 1998 77.6
"1313" 8 5 1998 78
"1314" 8 6 1998 78.6
"1315" 8 7 1998 76.8
"1316" 8 8 1998 75.5
"1317" 8 9 1998 78.3
"1318" 8 10 1998 78.6
"1319" 8 11 1998 79.3
"1320" 8 12 1998 77.1
"1321" 8 13 1998 72.6
"1322" 8 14 1998 73.4
"1323" 8 15 1998 76
"1324" 8 16 1998 83
"1325" 8 17 1998 75.9
"1326" 8 18 1998 76.9
"1327" 8 19 1998 68
"1328" 8 20 1998 69.7
"1329" 8 21 1998 74.7
"1330" 8 22 1998 75.9
"1331" 8 23 1998 77.4
"1332" 8 24 1998 83.9
"1333" 8 25 1998 85.2
"1334" 8 26 1998 79.9
"1335" 8 27 1998 78.5
"1336" 8 28 1998 76.3
"1337" 8 29 1998 78.9
"1338" 8 30 1998 80.5
"1339" 8 31 1998 78.5
"1340" 9 1 1998 74.7
"1341" 9 2 1998 73.3
"1342" 9 3 1998 70.5
"1343" 9 4 1998 74.5
"1344" 9 5 1998 73.5
"1345" 9 6 1998 80
"1346" 9 7 1998 80.3
"1347" 9 8 1998 68
"1348" 9 9 1998 62.3
"1349" 9 10 1998 64.4
"1350" 9 11 1998 68.4
"1351" 9 12 1998 76.7
"1352" 9 13 1998 75.3
"1353" 9 14 1998 72.4
"1354" 9 15 1998 75.2
"1355" 9 16 1998 79.9
"1356" 9 17 1998 72
"1357" 9 18 1998 69
"1358" 9 19 1998 68.9
"1359" 9 20 1998 72.6
"1360" 9 21 1998 75.5
"1361" 9 22 1998 73.9
"1362" 9 23 1998 61.8
"1363" 9 24 1998 60.2
"1364" 9 25 1998 65.9
"1365" 9 26 1998 69.8
"1366" 9 27 1998 78.3
"1367" 9 28 1998 73.8
"1368" 9 29 1998 64.3
"1369" 9 30 1998 66.8
"1370" 10 1 1998 70.2
"1371" 10 2 1998 58
"1372" 10 3 1998 57.2
"1373" 10 4 1998 54.6
"1374" 10 5 1998 61
"1375" 10 6 1998 56.8
"1376" 10 7 1998 56.6
"1377" 10 8 1998 65.7
"1378" 10 9 1998 63.7
"1379" 10 10 1998 59.7
"1380" 10 11 1998 64
"1381" 10 12 1998 61.3
"1382" 10 13 1998 59.7
"1383" 10 14 1998 62.1
"1384" 10 15 1998 57.1
"1385" 10 16 1998 58.3
"1386" 10 17 1998 58.2
"1387" 10 18 1998 63.7
"1388" 10 19 1998 67.6
"1389" 10 20 1998 60.8
"1390" 10 21 1998 55.4
"1391" 10 22 1998 49.1
"1392" 10 23 1998 51.9
"1393" 10 24 1998 61.5
"1394" 10 25 1998 64.6
"1395" 10 26 1998 60.2
"1396" 10 27 1998 55.8
"1397" 10 28 1998 56
"1398" 10 29 1998 55.5
"1399" 10 30 1998 51.9
"1400" 10 31 1998 50.4
"1401" 11 1 1998 49.9
"1402" 11 2 1998 52.1
"1403" 11 3 1998 46.3
"1404" 11 4 1998 44.6
"1405" 11 5 1998 43.5
"1406" 11 6 1998 42.5
"1407" 11 7 1998 44.7
"1408" 11 8 1998 45.8
"1409" 11 9 1998 48.4
"1410" 11 10 1998 48
"1411" 11 11 1998 57.3
"1412" 11 12 1998 50.8
"1413" 11 13 1998 50.6
"1414" 11 14 1998 51.4
"1415" 11 15 1998 53.8
"1416" 11 16 1998 48.9
"1417" 11 17 1998 49.2
"1418" 11 18 1998 44.7
"1419" 11 19 1998 45.4
"1420" 11 20 1998 54.6
"1421" 11 21 1998 47.3
"1422" 11 22 1998 42.8
"1423" 11 23 1998 47.8
"1424" 11 24 1998 55.6
"1425" 11 25 1998 45.6
"1426" 11 26 1998 50.3
"1427" 11 27 1998 47.8
"1428" 11 28 1998 50.3
"1429" 11 29 1998 52.9
"1430" 11 30 1998 51.7
"1431" 12 1 1998 56.5
"1432" 12 2 1998 54
"1433" 12 3 1998 59.7
"1434" 12 4 1998 65
"1435" 12 5 1998 56.2
"1436" 12 6 1998 54.2
"1437" 12 7 1998 61.9
"1438" 12 8 1998 50.2
"1439" 12 9 1998 45.2
"1440" 12 10 1998 45.4
"1441" 12 11 1998 44.9
"1442" 12 12 1998 41.9
"1443" 12 13 1998 44.2
"1444" 12 14 1998 41.3
"1445" 12 15 1998 41.1
"1446" 12 16 1998 45.5
"1447" 12 17 1998 44.7
"1448" 12 18 1998 37.7
"1449" 12 19 1998 42
"1450" 12 20 1998 48.6
"1451" 12 21 1998 47.7
"1452" 12 22 1998 50.9
"1453" 12 23 1998 24.3
"1454" 12 24 1998 -99
"1455" 12 25 1998 -99
"1456" 12 26 1998 30.5
"1457" 12 27 1998 33.4
"1458" 12 28 1998 40.8
"1459" 12 29 1998 39
"1460" 12 30 1998 -99
"1461" 12 31 1998 -99
"1462" 1 1 1999 25.9
"1463" 1 2 1999 15.7
"1464" 1 3 1999 35.9
"1465" 1 4 1999 30.6
"1466" 1 5 1999 22.9
"1467" 1 6 1999 25.5
"1468" 1 7 1999 33
"1469" 1 8 1999 25.6
"1470" 1 9 1999 37.5
"1471" 1 10 1999 -99
"1472" 1 11 1999 24.8
"1473" 1 12 1999 35.2
"1474" 1 13 1999 44.6
"1475" 1 14 1999 20.4
"1476" 1 15 1999 29.9
"1477" 1 16 1999 30.9
"1478" 1 17 1999 45.1
"1479" 1 18 1999 45.8
"1480" 1 19 1999 44.9
"1481" 1 20 1999 43.4
"1482" 1 21 1999 39.3
"1483" 1 22 1999 40
"1484" 1 23 1999 39.4
"1485" 1 24 1999 52.5
"1486" 1 25 1999 39.5
"1487" 1 26 1999 35.5
"1488" 1 27 1999 39.5
"1489" 1 28 1999 37.9
"1490" 1 29 1999 35.1
"1491" 1 30 1999 30
"1492" 1 31 1999 23.7
"1493" 2 1 1999 31.9
"1494" 2 2 1999 43.5
"1495" 2 3 1999 48.5
"1496" 2 4 1999 43.4
"1497" 2 5 1999 40.4
"1498" 2 6 1999 36.4
"1499" 2 7 1999 39.4
"1500" 2 8 1999 34.4
"1501" 2 9 1999 36
"1502" 2 10 1999 44.2
"1503" 2 11 1999 41.9
"1504" 2 12 1999 48.1
"1505" 2 13 1999 38.9
"1506" 2 14 1999 27.8
"1507" 2 15 1999 31.9
"1508" 2 16 1999 42.1
"1509" 2 17 1999 40
"1510" 2 18 1999 41.4
"1511" 2 19 1999 38.4
"1512" 2 20 1999 36.1
"1513" 2 21 1999 31.9
"1514" 2 22 1999 24.2
"1515" 2 23 1999 20.9
"1516" 2 24 1999 29.2
"1517" 2 25 1999 32.2
"1518" 2 26 1999 35.6
"1519" 2 27 1999 40.4
"1520" 2 28 1999 44.5
"1521" 3 1 1999 42.8
"1522" 3 2 1999 40.5
"1523" 3 3 1999 46.8
"1524" 3 4 1999 43.8
"1525" 3 5 1999 35.5
"1526" 3 6 1999 40.5
"1527" 3 7 1999 33
"1528" 3 8 1999 25.3
"1529" 3 9 1999 28.8
"1530" 3 10 1999 33
"1531" 3 11 1999 33.3
"1532" 3 12 1999 30.8
"1533" 3 13 1999 35
"1534" 3 14 1999 36.8
"1535" 3 15 1999 35.1
"1536" 3 16 1999 39.6
"1537" 3 17 1999 51.2
"1538" 3 18 1999 59.4
"1539" 3 19 1999 43.3
"1540" 3 20 1999 40.9
"1541" 3 21 1999 42.6
"1542" 3 22 1999 46.1
"1543" 3 23 1999 43.4
"1544" 3 24 1999 48.9
"1545" 3 25 1999 47.8
"1546" 3 26 1999 40.4
"1547" 3 27 1999 43.2
"1548" 3 28 1999 44
"1549" 3 29 1999 52.8
"1550" 3 30 1999 54.2
"1551" 3 31 1999 59.9
"1552" 4 1 1999 59.3
"1553" 4 2 1999 56.5
"1554" 4 3 1999 49.9
"1555" 4 4 1999 53.3
"1556" 4 5 1999 45.9
"1557" 4 6 1999 53.2
"1558" 4 7 1999 56.2
"1559" 4 8 1999 65.9
"1560" 4 9 1999 55.5
"1561" 4 10 1999 48.6
"1562" 4 11 1999 45.5
"1563" 4 12 1999 44.3
"1564" 4 13 1999 49.5
"1565" 4 14 1999 53.3
"1566" 4 15 1999 58.3
"1567" 4 16 1999 51.5
"1568" 4 17 1999 50.3
"1569" 4 18 1999 52.9
"1570" 4 19 1999 53.2
"1571" 4 20 1999 49
"1572" 4 21 1999 52.2
"1573" 4 22 1999 53.7
"1574" 4 23 1999 52.2
"1575" 4 24 1999 48.1
"1576" 4 25 1999 51.3
"1577" 4 26 1999 61.5
"1578" 4 27 1999 56.2
"1579" 4 28 1999 54.1
"1580" 4 29 1999 57.5
"1581" 4 30 1999 53
"1582" 5 1 1999 54.5
"1583" 5 2 1999 55.9
"1584" 5 3 1999 56.5
"1585" 5 4 1999 56.3
"1586" 5 5 1999 62.1
"1587" 5 6 1999 60.8
"1588" 5 7 1999 56
"1589" 5 8 1999 55.4
"1590" 5 9 1999 62.2
"1591" 5 10 1999 63.5
"1592" 5 11 1999 60.4
"1593" 5 12 1999 61.3
"1594" 5 13 1999 61.3
"1595" 5 14 1999 55.3
"1596" 5 15 1999 57.2
"1597" 5 16 1999 57.8
"1598" 5 17 1999 60.6
"1599" 5 18 1999 60.2
"1600" 5 19 1999 61.5
"1601" 5 20 1999 63.5
"1602" 5 21 1999 65.1
"1603" 5 22 1999 68.8
"1604" 5 23 1999 62.6
"1605" 5 24 1999 61.8
"1606" 5 25 1999 62.8
"1607" 5 26 1999 66.5
"1608" 5 27 1999 63.6
"1609" 5 28 1999 68.7
"1610" 5 29 1999 74.6
"1611" 5 30 1999 77.1
"1612" 5 31 1999 76
"1613" 6 1 1999 75.9
"1614" 6 2 1999 80.3
"1615" 6 3 1999 78.7
"1616" 6 4 1999 70
"1617" 6 5 1999 69.6
"1618" 6 6 1999 68.2
"1619" 6 7 1999 81.4
"1620" 6 8 1999 86.3
"1621" 6 9 1999 78.8
"1622" 6 10 1999 66
"1623" 6 11 1999 64.5
"1624" 6 12 1999 65.9
"1625" 6 13 1999 68.5
"1626" 6 14 1999 72.7
"1627" 6 15 1999 74
"1628" 6 16 1999 66.6
"1629" 6 17 1999 64.4
"1630" 6 18 1999 64.9
"1631" 6 19 1999 70.5
"1632" 6 20 1999 68
"1633" 6 21 1999 63.7
"1634" 6 22 1999 71.2
"1635" 6 23 1999 78.6
"1636" 6 24 1999 79.5
"1637" 6 25 1999 74.4
"1638" 6 26 1999 81.4
"1639" 6 27 1999 83.3
"1640" 6 28 1999 80.2
"1641" 6 29 1999 82.2
"1642" 6 30 1999 74.7
"1643" 7 1 1999 73
"1644" 7 2 1999 79.4
"1645" 7 3 1999 81.5
"1646" 7 4 1999 85.8
"1647" 7 5 1999 91.3
"1648" 7 6 1999 92.9
"1649" 7 7 1999 86.6
"1650" 7 8 1999 80.6
"1651" 7 9 1999 77.4
"1652" 7 10 1999 81
"1653" 7 11 1999 72.2
"1654" 7 12 1999 72.5
"1655" 7 13 1999 70.1
"1656" 7 14 1999 70.8
"1657" 7 15 1999 74.9
"1658" 7 16 1999 83.1
"1659" 7 17 1999 87.2
"1660" 7 18 1999 88.3
"1661" 7 19 1999 84.5
"1662" 7 20 1999 78
"1663" 7 21 1999 75.8
"1664" 7 22 1999 76.3
"1665" 7 23 1999 79.6
"1666" 7 24 1999 85.1
"1667" 7 25 1999 87.8
"1668" 7 26 1999 84.3
"1669" 7 27 1999 83.8
"1670" 7 28 1999 86.2
"1671" 7 29 1999 83
"1672" 7 30 1999 81
"1673" 7 31 1999 81
"1674" 8 1 1999 84.9
"1675" 8 2 1999 82.6
"1676" 8 3 1999 78.3
"1677" 8 4 1999 78.3
"1678" 8 5 1999 77.4
"1679" 8 6 1999 78.7
"1680" 8 7 1999 78.2
"1681" 8 8 1999 78.1
"1682" 8 9 1999 74.3
"1683" 8 10 1999 71.1
"1684" 8 11 1999 76.2
"1685" 8 12 1999 77.7
"1686" 8 13 1999 79.4
"1687" 8 14 1999 77.7
"1688" 8 15 1999 74.2
"1689" 8 16 1999 74.7
"1690" 8 17 1999 77.3
"1691" 8 18 1999 81.4
"1692" 8 19 1999 75.5
"1693" 8 20 1999 71.3
"1694" 8 21 1999 62.6
"1695" 8 22 1999 65
"1696" 8 23 1999 72.3
"1697" 8 24 1999 77.5
"1698" 8 25 1999 75.7
"1699" 8 26 1999 73.3
"1700" 8 27 1999 74.9
"1701" 8 28 1999 79.4
"1702" 8 29 1999 81.8
"1703" 8 30 1999 66.5
"1704" 8 31 1999 68.8
"1705" 9 1 1999 69.6
"1706" 9 2 1999 71.9
"1707" 9 3 1999 72.1
"1708" 9 4 1999 72.9
"1709" 9 5 1999 73.5
"1710" 9 6 1999 77.2
"1711" 9 7 1999 76.5
"1712" 9 8 1999 76
"1713" 9 9 1999 76.5
"1714" 9 10 1999 73.2
"1715" 9 11 1999 72.5
"1716" 9 12 1999 73
"1717" 9 13 1999 72.1
"1718" 9 14 1999 71.1
"1719" 9 15 1999 71.6
"1720" 9 16 1999 69.6
"1721" 9 17 1999 64.8
"1722" 9 18 1999 65.9
"1723" 9 19 1999 68
"1724" 9 20 1999 68.1
"1725" 9 21 1999 65.2
"1726" 9 22 1999 55.9
"1727" 9 23 1999 59.6
"1728" 9 24 1999 67.6
"1729" 9 25 1999 69
"1730" 9 26 1999 62.7
"1731" 9 27 1999 66.2
"1732" 9 28 1999 69.2
"1733" 9 29 1999 71.1
"1734" 9 30 1999 68.3
"1735" 10 1 1999 63.2
"1736" 10 2 1999 65.7
"1737" 10 3 1999 67.1
"1738" 10 4 1999 65
"1739" 10 5 1999 50.9
"1740" 10 6 1999 55.2
"1741" 10 7 1999 48.8
"1742" 10 8 1999 53.7
"1743" 10 9 1999 63.3
"1744" 10 10 1999 64.8
"1745" 10 11 1999 67.5
"1746" 10 12 1999 59.4
"1747" 10 13 1999 62
"1748" 10 14 1999 58.7
"1749" 10 15 1999 51.2
"1750" 10 16 1999 59.2
"1751" 10 17 1999 64.5
"1752" 10 18 1999 58.9
"1753" 10 19 1999 48.9
"1754" 10 20 1999 54.6
"1755" 10 21 1999 54
"1756" 10 22 1999 55.1
"1757" 10 23 1999 52.8
"1758" 10 24 1999 49.9
"1759" 10 25 1999 50.5
"1760" 10 26 1999 56.1
"1761" 10 27 1999 56.7
"1762" 10 28 1999 48.1
"1763" 10 29 1999 57.2
"1764" 10 30 1999 58.7
"1765" 10 31 1999 61.9
"1766" 11 1 1999 62.5
"1767" 11 2 1999 61.1
"1768" 11 3 1999 55.3
"1769" 11 4 1999 45.7
"1770" 11 5 1999 53.5
"1771" 11 6 1999 59.6
"1772" 11 7 1999 49.4
"1773" 11 8 1999 41.7
"1774" 11 9 1999 51.2
"1775" 11 10 1999 64.2
"1776" 11 11 1999 53.3
"1777" 11 12 1999 42.1
"1778" 11 13 1999 51.2
"1779" 11 14 1999 52.9
"1780" 11 15 1999 45.5
"1781" 11 16 1999 38.4
"1782" 11 17 1999 38.3
"1783" 11 18 1999 42
"1784" 11 19 1999 51.8
"1785" 11 20 1999 57.1
"1786" 11 21 1999 57.7
"1787" 11 22 1999 53.3
"1788" 11 23 1999 55.8
"1789" 11 24 1999 59.9
"1790" 11 25 1999 54.6
"1791" 11 26 1999 54.1
"1792" 11 27 1999 57.7
"1793" 11 28 1999 49.9
"1794" 11 29 1999 44
"1795" 11 30 1999 36.7
"1796" 12 1 1999 30
"1797" 12 2 1999 35.3
"1798" 12 3 1999 46.9
"1799" 12 4 1999 54.2
"1800" 12 5 1999 54.9
"1801" 12 6 1999 55
"1802" 12 7 1999 49.5
"1803" 12 8 1999 42.1
"1804" 12 9 1999 46.7
"1805" 12 10 1999 49.3
"1806" 12 11 1999 44.8
"1807" 12 12 1999 40.2
"1808" 12 13 1999 41.1
"1809" 12 14 1999 43
"1810" 12 15 1999 45.4
"1811" 12 16 1999 47.4
"1812" 12 17 1999 40.1
"1813" 12 18 1999 40.1
"1814" 12 19 1999 36.2
"1815" 12 20 1999 40.4
"1816" 12 21 1999 50
"1817" 12 22 1999 37.3
"1818" 12 23 1999 36.1
"1819" 12 24 1999 29.3
"1820" 12 25 1999 24.7
"1821" 12 26 1999 30.2
"1822" 12 27 1999 33.2
"1823" 12 28 1999 27.8
"1824" 12 29 1999 31.5
"1825" 12 30 1999 40.6
"1826" 12 31 1999 39.9
"1827" 1 1 2000 39.7
"1828" 1 2 2000 47.9
"1829" 1 3 2000 57.8
"1830" 1 4 2000 52.4
"1831" 1 5 2000 43.6
"1832" 1 6 2000 33.9
"1833" 1 7 2000 42.4
"1834" 1 8 2000 35.7
